Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_29_107,VGND,li1,55.6600,92.4800,0.001126
FILLER_29_97,VGND,li1,50.3700,92.4800,0.000979
FILLER_29_91,VGND,li1,48.7600,92.4800,0.000979
FILLER_29_57,VGND,li1,34.5000,92.4800,0.000600
FILLER_29_48,VGND,li1,29.4400,92.4800,0.000458
FILLER_29_38,VGND,li1,23.2300,92.4800,0.000346
FILLER_29_26,VGND,li1,18.1700,92.4800,0.000358
FILLER_29_6,VGND,li1,8.7400,92.4800,0.000369
FILLER_28_354,VGND,li1,168.8200,87.0400,0.002624
FILLER_28_337,VGND,li1,160.7700,87.0400,0.002598
FILLER_28_331,VGND,li1,159.1600,87.0400,0.002598
FILLER_28_321,VGND,li1,153.4100,87.0400,0.002571
FILLER_28_309,VGND,li1,150.4200,87.0400,0.002560
FILLER_28_302,VGND,li1,145.8200,87.0400,0.002526
FILLER_28_290,VGND,li1,141.6800,87.0400,0.002511
FILLER_28_269,VGND,li1,132.0200,87.0400,0.002440
FILLER_28_253,VGND,li1,122.8200,87.0400,0.002340
FILLER_28_251,VGND,li1,121.2100,87.0400,0.002340
FILLER_28_245,VGND,li1,119.6000,87.0400,0.002318
FILLER_28_239,VGND,li1,115.6900,87.0400,0.002236
FILLER_28_233,VGND,li1,114.0800,87.0400,0.002236
FILLER_28_221,VGND,li1,109.9400,87.0400,0.002135
FILLER_28_209,VGND,li1,104.4200,87.0400,0.002049
FILLER_28_197,VGND,li1,98.9000,87.0400,0.001940
FILLER_28_195,VGND,li1,95.4500,87.0400,0.001841
FILLER_28_189,VGND,li1,93.8400,87.0400,0.001841
FILLER_28_177,VGND,li1,89.7000,87.0400,0.001755
FILLER_28_165,VGND,li1,84.1800,87.0400,0.001651
FILLER_28_153,VGND,li1,78.6600,87.0400,0.001542
FILLER_28_141,VGND,li1,73.1400,87.0400,0.001434
FILLER_28_138,VGND,li1,69.4600,87.0400,0.001361
FILLER_28_126,VGND,li1,66.2400,87.0400,0.001298
FILLER_28_114,VGND,li1,60.7200,87.0400,0.001167
FILLER_28_71,VGND,li1,39.1000,87.0400,0.000692
FILLER_28_51,VGND,li1,29.6700,87.0400,0.000481
FILLER_28_43,VGND,li1,27.1400,87.0400,0.000414
FILLER_28_35,VGND,li1,22.0800,87.0400,0.000334
FILLER_28_27,VGND,li1,18.1700,87.0400,0.000343
FILLER_28_6,VGND,li1,11.0400,87.0400,0.000349
FILLER_27_361,VGND,li1,171.8100,87.0400,0.002624
FILLER_27_346,VGND,li1,166.0600,87.0400,0.002620
FILLER_27_333,VGND,li1,159.3900,87.0400,0.002598
FILLER_27_268,VGND,li1,131.5600,87.0400,0.002440
FILLER_27_261,VGND,li1,125.8100,87.0400,0.002393
FILLER_27_225,VGND,li1,109.7100,87.0400,0.002135
FILLER_27_223,VGND,li1,108.3300,87.0400,0.002094
FILLER_27_217,VGND,li1,106.7200,87.0400,0.002094
FILLER_27_205,VGND,li1,102.5800,87.0400,0.002012
FILLER_27_193,VGND,li1,97.0600,87.0400,0.001881
FILLER_27_181,VGND,li1,91.5400,87.0400,0.001795
FILLER_27_169,VGND,li1,86.0200,87.0400,0.001687
FILLER_27_166,VGND,li1,82.3400,87.0400,0.001614
FILLER_27_158,VGND,li1,80.0400,87.0400,0.001542
FILLER_27_146,VGND,li1,75.4400,87.0400,0.001479
FILLER_27_134,VGND,li1,69.9200,87.0400,0.001361
FILLER_27_122,VGND,li1,64.4000,87.0400,0.001262
FILLER_27_110,VGND,li1,56.5800,87.0400,0.001107
FILLER_27_98,VGND,li1,53.3600,87.0400,0.001041
FILLER_27_88,VGND,li1,46.2300,87.0400,0.000887
FILLER_27_75,VGND,li1,40.9400,87.0400,0.000764
FILLER_27_55,VGND,li1,31.0500,87.0400,0.000481
FILLER_27_51,VGND,li1,29.9000,87.0400,0.000481
FILLER_27_6,VGND,li1,8.7400,87.0400,0.000349
FILLER_26_347,VGND,li1,165.8300,81.6000,0.002161
FILLER_26_336,VGND,li1,160.5400,81.6000,0.002136
FILLER_26_307,VGND,li1,146.9700,81.6000,0.002063
FILLER_26_301,VGND,li1,145.3600,81.6000,0.002048
FILLER_26_286,VGND,li1,138.4600,81.6000,0.002002
FILLER_26_274,VGND,li1,132.2500,81.6000,0.001949
FILLER_26_266,VGND,li1,129.7200,81.6000,0.001917
FILLER_26_250,VGND,li1,120.9800,81.6000,0.001841
FILLER_26_232,VGND,li1,115.0000,81.6000,0.001767
FILLER_26_209,VGND,li1,103.0400,81.6000,0.001594
FILLER_26_197,VGND,li1,98.9000,81.6000,0.001537
FILLER_26_195,VGND,li1,95.4500,81.6000,0.001460
FILLER_26_189,VGND,li1,93.8400,81.6000,0.001460
FILLER_26_177,VGND,li1,89.7000,81.6000,0.001393
FILLER_26_165,VGND,li1,84.1800,81.6000,0.001294
FILLER_26_153,VGND,li1,78.6600,81.6000,0.001227
FILLER_26_141,VGND,li1,73.1400,81.6000,0.001142
FILLER_26_138,VGND,li1,69.4600,81.6000,0.001079
FILLER_26_130,VGND,li1,67.1600,81.6000,0.001051
FILLER_26_118,VGND,li1,62.5600,81.6000,0.000980
FILLER_26_85,VGND,li1,46.4600,81.6000,0.000674
FILLER_26_81,VGND,li1,43.4700,81.6000,0.000638
FILLER_26_73,VGND,li1,40.9400,81.6000,0.000588
FILLER_26_49,VGND,li1,29.4400,81.6000,0.000350
FILLER_26_29,VGND,li1,19.3200,81.6000,0.000279
FILLER_26_20,VGND,li1,16.5600,81.6000,0.000288
FILLER_25_335,VGND,li1,159.8500,81.6000,0.002136
FILLER_25_327,VGND,li1,157.7800,81.6000,0.002125
FILLER_25_315,VGND,li1,153.1800,81.6000,0.002100
FILLER_25_300,VGND,li1,144.9000,81.6000,0.002048
FILLER_25_289,VGND,li1,138.9200,81.6000,0.002002
FILLER_25_281,VGND,li1,136.6200,81.6000,0.001987
FILLER_25_278,VGND,li1,133.8600,81.6000,0.001966
FILLER_25_258,VGND,li1,125.1200,81.6000,0.001889
FILLER_25_249,VGND,li1,120.7500,81.6000,0.001819
FILLER_25_237,VGND,li1,117.3000,81.6000,0.001796
FILLER_25_225,VGND,li1,111.7800,81.6000,0.001714
FILLER_25_223,VGND,li1,108.3300,81.6000,0.001674
FILLER_25_217,VGND,li1,106.7200,81.6000,0.001636
FILLER_25_205,VGND,li1,102.5800,81.6000,0.001594
FILLER_25_193,VGND,li1,97.0600,81.6000,0.001491
FILLER_25_181,VGND,li1,91.5400,81.6000,0.001424
FILLER_25_169,VGND,li1,86.0200,81.6000,0.001340
FILLER_25_156,VGND,li1,80.0400,81.6000,0.001227
FILLER_25_144,VGND,li1,74.5200,81.6000,0.001142
FILLER_25_132,VGND,li1,69.0000,81.6000,0.001079
FILLER_25_120,VGND,li1,63.4800,81.6000,0.000980
FILLER_25_109,VGND,li1,56.3500,81.6000,0.000877
FILLER_25_101,VGND,li1,53.8200,81.6000,0.000834
FILLER_25_91,VGND,li1,47.6100,81.6000,0.000719
FILLER_25_63,VGND,li1,34.7300,81.6000,0.000461
FILLER_25_57,VGND,li1,33.1200,81.6000,0.000394
FILLER_25_52,VGND,li1,30.3600,81.6000,0.000350
FILLER_25_6,VGND,li1,8.5100,81.6000,0.000295
FILLER_24_342,VGND,li1,163.7600,76.1600,0.002232
FILLER_24_332,VGND,li1,158.4700,76.1600,0.002217
FILLER_24_326,VGND,li1,156.8600,76.1600,0.002217
FILLER_24_309,VGND,li1,149.5000,76.1600,0.002192
FILLER_24_300,VGND,li1,145.3600,76.1600,0.002167
FILLER_24_279,VGND,li1,134.5500,76.1600,0.002113
FILLER_24_271,VGND,li1,132.0200,76.1600,0.002100
FILLER_24_262,VGND,li1,126.5000,76.1600,0.002063
FILLER_24_253,VGND,li1,122.1300,76.1600,0.002025
FILLER_24_249,VGND,li1,120.7500,76.1600,0.002005
FILLER_24_241,VGND,li1,118.2200,76.1600,0.001987
FILLER_24_237,VGND,li1,114.7700,76.1600,0.001945
FILLER_24_225,VGND,li1,111.7800,76.1600,0.001917
FILLER_24_197,VGND,li1,97.9800,76.1600,0.001722
FILLER_24_195,VGND,li1,95.4500,76.1600,0.001650
FILLER_24_189,VGND,li1,93.8400,76.1600,0.001650
FILLER_24_177,VGND,li1,89.7000,76.1600,0.001575
FILLER_24_165,VGND,li1,84.1800,76.1600,0.001456
FILLER_24_153,VGND,li1,78.6600,76.1600,0.001389
FILLER_24_141,VGND,li1,73.1400,76.1600,0.001294
FILLER_24_136,VGND,li1,69.0000,76.1600,0.001222
FILLER_24_124,VGND,li1,65.3200,76.1600,0.001151
FILLER_24_89,VGND,li1,46.6900,76.1600,0.000768
FILLER_24_85,VGND,li1,45.5400,76.1600,0.000768
FILLER_24_81,VGND,li1,43.4700,76.1600,0.000717
FILLER_24_69,VGND,li1,37.9500,76.1600,0.000589
FILLER_24_49,VGND,li1,28.5200,76.1600,0.000386
FILLER_24_41,VGND,li1,26.2200,76.1600,0.000331
FILLER_24_29,VGND,li1,21.6200,76.1600,0.000283
FILLER_24_27,VGND,li1,18.1700,76.1600,0.000293
FILLER_24_19,VGND,li1,16.1000,76.1600,0.000299
FILLER_24_9,VGND,li1,9.8900,76.1600,0.000310
FILLER_23_355,VGND,li1,169.0500,76.1600,0.002240
FILLER_23_328,VGND,li1,158.2400,76.1600,0.002217
FILLER_23_300,VGND,li1,143.7500,76.1600,0.002167
FILLER_23_296,VGND,li1,142.6000,76.1600,0.002156
FILLER_23_281,VGND,li1,136.1600,76.1600,0.002126
FILLER_23_279,VGND,li1,134.0900,76.1600,0.002113
FILLER_23_271,VGND,li1,132.0200,76.1600,0.002100
FILLER_23_261,VGND,li1,125.8100,76.1600,0.002044
FILLER_23_253,VGND,li1,123.7400,76.1600,0.002025
FILLER_23_236,VGND,li1,114.3100,76.1600,0.001945
FILLER_23_228,VGND,li1,112.2400,76.1600,0.001917
FILLER_23_205,VGND,li1,101.6600,76.1600,0.001785
FILLER_23_193,VGND,li1,97.0600,76.1600,0.001686
FILLER_23_181,VGND,li1,91.5400,76.1600,0.001611
FILLER_23_169,VGND,li1,86.0200,76.1600,0.001516
FILLER_23_167,VGND,li1,82.5700,76.1600,0.001456
FILLER_23_159,VGND,li1,80.5000,76.1600,0.001421
FILLER_23_147,VGND,li1,75.9000,76.1600,0.001341
FILLER_23_135,VGND,li1,70.3800,76.1600,0.001222
FILLER_23_123,VGND,li1,64.8600,76.1600,0.001151
FILLER_23_113,VGND,li1,57.7300,76.1600,0.001017
FILLER_23_100,VGND,li1,54.2800,76.1600,0.000933
FILLER_23_81,VGND,li1,43.0100,76.1600,0.000717
FILLER_23_66,VGND,li1,37.2600,76.1600,0.000589
FILLER_23_50,VGND,li1,29.9000,76.1600,0.000386
FILLER_23_39,VGND,li1,23.9200,76.1600,0.000275
FILLER_23_19,VGND,li1,14.7200,76.1600,0.000299
FILLER_23_6,VGND,li1,9.2000,76.1600,0.000310
FILLER_22_360,VGND,li1,171.5800,70.7200,0.001936
FILLER_22_340,VGND,li1,162.3800,70.7200,0.001920
FILLER_22_318,VGND,li1,152.7200,70.7200,0.001882
FILLER_22_304,VGND,li1,146.2800,70.7200,0.001849
FILLER_22_285,VGND,li1,136.8500,70.7200,0.001798
FILLER_22_277,VGND,li1,134.7800,70.7200,0.001777
FILLER_22_265,VGND,li1,127.8800,70.7200,0.001724
FILLER_22_253,VGND,li1,124.6600,70.7200,0.001703
FILLER_22_251,VGND,li1,121.2100,70.7200,0.001675
FILLER_22_243,VGND,li1,119.1400,70.7200,0.001656
FILLER_22_231,VGND,li1,112.0100,70.7200,0.001568
FILLER_22_227,VGND,li1,110.8600,70.7200,0.001568
FILLER_22_213,VGND,li1,103.7300,70.7200,0.001464
FILLER_22_209,VGND,li1,102.5800,70.7200,0.001464
FILLER_22_197,VGND,li1,98.9000,70.7200,0.001416
FILLER_22_195,VGND,li1,95.4500,70.7200,0.001349
FILLER_22_189,VGND,li1,93.8400,70.7200,0.001349
FILLER_22_177,VGND,li1,89.7000,70.7200,0.001292
FILLER_22_165,VGND,li1,84.1800,70.7200,0.001223
FILLER_22_153,VGND,li1,78.6600,70.7200,0.001150
FILLER_22_141,VGND,li1,73.1400,70.7200,0.001078
FILLER_22_138,VGND,li1,69.4600,70.7200,0.001029
FILLER_22_126,VGND,li1,66.2400,70.7200,0.000987
FILLER_22_114,VGND,li1,60.7200,70.7200,0.000900
FILLER_22_102,VGND,li1,55.2000,70.7200,0.000840
FILLER_22_95,VGND,li1,49.4500,70.7200,0.000762
FILLER_22_85,VGND,li1,44.8500,70.7200,0.000684
FILLER_22_72,VGND,li1,39.3300,70.7200,0.000603
FILLER_22_62,VGND,li1,34.2700,70.7200,0.000516
FILLER_21_355,VGND,li1,169.0500,70.7200,0.001936
FILLER_21_335,VGND,li1,159.8500,70.7200,0.001911
FILLER_21_323,VGND,li1,156.8600,70.7200,0.001895
FILLER_21_311,VGND,li1,151.3400,70.7200,0.001869
FILLER_21_299,VGND,li1,145.8200,70.7200,0.001849
FILLER_21_289,VGND,li1,138.6900,70.7200,0.001811
FILLER_21_281,VGND,li1,136.6200,70.7200,0.001798
FILLER_21_279,VGND,li1,134.0900,70.7200,0.001777
FILLER_21_265,VGND,li1,128.3400,70.7200,0.001740
FILLER_21_260,VGND,li1,125.3500,70.7200,0.001703
FILLER_21_256,VGND,li1,124.2000,70.7200,0.001703
FILLER_21_244,VGND,li1,120.5200,70.7200,0.001656
FILLER_21_237,VGND,li1,114.7700,70.7200,0.001607
FILLER_21_225,VGND,li1,111.7800,70.7200,0.001568
FILLER_21_223,VGND,li1,108.3300,70.7200,0.001538
FILLER_21_217,VGND,li1,106.7200,70.7200,0.001506
FILLER_21_205,VGND,li1,102.5800,70.7200,0.001464
FILLER_21_193,VGND,li1,97.0600,70.7200,0.001377
FILLER_21_181,VGND,li1,91.5400,70.7200,0.001319
FILLER_21_169,VGND,li1,86.0200,70.7200,0.001247
FILLER_21_166,VGND,li1,82.3400,70.7200,0.001199
FILLER_21_158,VGND,li1,80.0400,70.7200,0.001150
FILLER_21_146,VGND,li1,75.4400,70.7200,0.001108
FILLER_21_134,VGND,li1,69.9200,70.7200,0.001029
FILLER_21_122,VGND,li1,64.4000,70.7200,0.000963
FILLER_21_106,VGND,li1,55.6600,70.7200,0.000840
FILLER_21_89,VGND,li1,46.6900,70.7200,0.000720
FILLER_21_83,VGND,li1,45.0800,70.7200,0.000684
FILLER_21_73,VGND,li1,39.3300,70.7200,0.000603
FILLER_21_63,VGND,li1,34.7300,70.7200,0.000516
FILLER_21_57,VGND,li1,33.1200,70.7200,0.000475
FILLER_21_20,VGND,li1,14.9500,70.7200,0.000322
FILLER_21_9,VGND,li1,10.1200,70.7200,0.000330
FILLER_20_358,VGND,li1,170.4300,65.2800,0.003948
FILLER_20_330,VGND,li1,160.0800,65.2800,0.003929
FILLER_20_313,VGND,li1,149.7300,65.2800,0.003881
FILLER_20_309,VGND,li1,148.5800,65.2800,0.003881
FILLER_20_307,VGND,li1,146.9700,65.2800,0.003862
FILLER_20_303,VGND,li1,145.8200,65.2800,0.003862
FILLER_20_275,VGND,li1,134.7800,65.2800,0.003759
FILLER_20_268,VGND,li1,129.2600,65.2800,0.003683
FILLER_20_253,VGND,li1,122.8200,65.2800,0.003602
FILLER_20_230,VGND,li1,112.2400,65.2800,0.003370
FILLER_20_217,VGND,li1,105.5700,65.2800,0.003251
FILLER_20_209,VGND,li1,103.5000,65.2800,0.003166
FILLER_20_197,VGND,li1,98.9000,65.2800,0.003081
FILLER_20_195,VGND,li1,95.4500,65.2800,0.002937
FILLER_20_189,VGND,li1,93.8400,65.2800,0.002937
FILLER_20_177,VGND,li1,89.7000,65.2800,0.002812
FILLER_20_165,VGND,li1,84.1800,65.2800,0.002662
FILLER_20_153,VGND,li1,78.6600,65.2800,0.002504
FILLER_20_141,VGND,li1,73.1400,65.2800,0.002347
FILLER_20_139,VGND,li1,69.6900,65.2800,0.002203
FILLER_20_133,VGND,li1,68.0800,65.2800,0.002203
FILLER_20_121,VGND,li1,63.9400,65.2800,0.002058
FILLER_20_83,VGND,li1,43.9300,65.2800,0.001319
FILLER_20_79,VGND,li1,42.7800,65.2800,0.001319
FILLER_20_29,VGND,li1,19.0900,65.2800,0.000587
FILLER_20_6,VGND,li1,9.2000,65.2800,0.000608
FILLER_19_361,VGND,li1,171.8100,65.2800,0.003948
FILLER_19_346,VGND,li1,165.3700,65.2800,0.003945
FILLER_19_335,VGND,li1,159.8500,65.2800,0.003929
FILLER_19_331,VGND,li1,158.7000,65.2800,0.003929
FILLER_19_312,VGND,li1,149.2700,65.2800,0.003881
FILLER_19_295,VGND,li1,141.4500,65.2800,0.003817
FILLER_19_291,VGND,li1,140.3000,65.2800,0.003817
FILLER_19_247,VGND,li1,120.5200,65.2800,0.003554
FILLER_19_233,VGND,li1,113.1600,65.2800,0.003422
FILLER_19_205,VGND,li1,100.0500,65.2800,0.003081
FILLER_19_193,VGND,li1,97.0600,65.2800,0.002996
FILLER_19_181,VGND,li1,91.5400,65.2800,0.002871
FILLER_19_169,VGND,li1,86.0200,65.2800,0.002714
FILLER_19_165,VGND,li1,82.1100,65.2800,0.002603
FILLER_19_157,VGND,li1,79.5800,65.2800,0.002504
FILLER_19_145,VGND,li1,74.9800,65.2800,0.002400
FILLER_19_113,VGND,li1,58.8800,65.2800,0.001871
FILLER_19_68,VGND,li1,37.7200,65.2800,0.001130
FILLER_19_54,VGND,li1,30.8200,65.2800,0.000828
FILLER_19_36,VGND,li1,22.5400,65.2800,0.000574
FILLER_18_327,VGND,li1,156.1700,59.8400,0.003995
FILLER_18_251,VGND,li1,121.2100,59.8400,0.003487
FILLER_18_247,VGND,li1,120.0600,59.8400,0.003487
FILLER_18_237,VGND,li1,114.7700,59.8400,0.003376
FILLER_18_225,VGND,li1,111.7800,59.8400,0.003304
FILLER_18_217,VGND,li1,105.5700,59.8400,0.003118
FILLER_18_209,VGND,li1,102.3500,59.8400,0.003071
FILLER_18_197,VGND,li1,98.9000,59.8400,0.002970
FILLER_18_188,VGND,li1,93.8400,59.8400,0.002828
FILLER_18_176,VGND,li1,89.2400,59.8400,0.002734
FILLER_18_164,VGND,li1,83.7200,59.8400,0.002574
FILLER_18_156,VGND,li1,77.5100,59.8400,0.002387
FILLER_18_149,VGND,li1,74.2900,59.8400,0.002329
FILLER_18_141,VGND,li1,72.2200,59.8400,0.002264
FILLER_18_137,VGND,li1,69.2300,59.8400,0.002195
FILLER_18_129,VGND,li1,66.7000,59.8400,0.002120
FILLER_18_104,VGND,li1,54.0500,59.8400,0.001730
FILLER_18_85,VGND,li1,46.4600,59.8400,0.001458
FILLER_18_74,VGND,li1,39.7900,59.8400,0.001155
FILLER_18_70,VGND,li1,38.6400,59.8400,0.001155
FILLER_18_29,VGND,li1,20.7000,59.8400,0.000564
FILLER_18_24,VGND,li1,17.4800,59.8400,0.000584
FILLER_18_10,VGND,li1,10.3500,59.8400,0.000607
FILLER_18_6,VGND,li1,9.2000,59.8400,0.000610
FILLER_17_358,VGND,li1,170.4300,59.8400,0.004032
FILLER_17_335,VGND,li1,159.8500,59.8400,0.004006
FILLER_17_299,VGND,li1,143.5200,59.8400,0.003882
FILLER_17_279,VGND,li1,134.0900,59.8400,0.003743
FILLER_17_275,VGND,li1,132.9400,59.8400,0.003743
FILLER_17_251,VGND,li1,121.9000,59.8400,0.003532
FILLER_17_237,VGND,li1,116.3800,59.8400,0.003376
FILLER_17_225,VGND,li1,111.7800,59.8400,0.003304
FILLER_17_220,VGND,li1,107.6400,59.8400,0.003199
FILLER_17_208,VGND,li1,103.9600,59.8400,0.003071
FILLER_17_196,VGND,li1,98.4400,59.8400,0.002970
FILLER_17_184,VGND,li1,92.9200,59.8400,0.002828
FILLER_17_172,VGND,li1,87.4000,59.8400,0.002686
FILLER_17_166,VGND,li1,82.3400,59.8400,0.002514
FILLER_17_160,VGND,li1,79.3500,59.8400,0.002447
FILLER_17_156,VGND,li1,78.2000,59.8400,0.002447
FILLER_17_150,VGND,li1,75.2100,59.8400,0.002329
FILLER_17_137,VGND,li1,69.2300,59.8400,0.002195
FILLER_17_129,VGND,li1,66.7000,59.8400,0.002120
FILLER_17_121,VGND,li1,61.6400,59.8400,0.001969
FILLER_17_113,VGND,li1,59.3400,59.8400,0.001898
FILLER_17_111,VGND,li1,56.8100,59.8400,0.001820
FILLER_17_79,VGND,li1,42.0900,59.8400,0.001290
FILLER_17_55,VGND,li1,31.0500,59.8400,0.000783
FILLER_17_51,VGND,li1,29.9000,59.8400,0.000783
FILLER_17_9,VGND,li1,10.1200,59.8400,0.000607
FILLER_16_361,VGND,li1,171.8100,54.4000,0.003828
FILLER_16_344,VGND,li1,163.9900,54.4000,0.003809
FILLER_16_336,VGND,li1,161.9200,54.4000,0.003800
FILLER_16_315,VGND,li1,150.6500,54.4000,0.003711
FILLER_16_309,VGND,li1,149.0400,54.4000,0.003711
FILLER_16_293,VGND,li1,140.7600,54.4000,0.003625
FILLER_16_275,VGND,li1,132.4800,54.4000,0.003518
FILLER_16_253,VGND,li1,123.7400,54.4000,0.003386
FILLER_16_221,VGND,li1,109.0200,54.4000,0.003104
FILLER_16_209,VGND,li1,104.4200,54.4000,0.003029
FILLER_16_197,VGND,li1,98.9000,54.4000,0.002918
FILLER_16_194,VGND,li1,95.2200,54.4000,0.002843
FILLER_16_186,VGND,li1,92.9200,54.4000,0.002796
FILLER_16_174,VGND,li1,88.3200,54.4000,0.002697
FILLER_16_162,VGND,li1,80.5000,54.4000,0.002520
FILLER_16_157,VGND,li1,78.2000,54.4000,0.002465
FILLER_16_153,VGND,li1,76.1300,54.4000,0.002415
FILLER_16_141,VGND,li1,73.1400,54.4000,0.002337
FILLER_16_138,VGND,li1,69.4600,54.4000,0.002240
FILLER_16_130,VGND,li1,67.1600,54.4000,0.002179
FILLER_16_117,VGND,li1,60.7200,54.4000,0.002002
FILLER_16_105,VGND,li1,56.5800,54.4000,0.001844
FILLER_16_78,VGND,li1,42.7800,54.4000,0.001395
FILLER_16_56,VGND,li1,31.5100,54.4000,0.000900
FILLER_16_50,VGND,li1,28.7500,54.4000,0.000688
FILLER_16_46,VGND,li1,27.6000,54.4000,0.000688
FILLER_15_337,VGND,li1,161.2300,54.4000,0.003789
FILLER_15_335,VGND,li1,159.8500,54.4000,0.003789
FILLER_15_329,VGND,li1,158.2400,54.4000,0.003774
FILLER_15_303,VGND,li1,145.8200,54.4000,0.003680
FILLER_15_293,VGND,li1,140.9900,54.4000,0.003625
FILLER_15_281,VGND,li1,137.5400,54.4000,0.003574
FILLER_15_258,VGND,li1,124.4300,54.4000,0.003386
FILLER_15_250,VGND,li1,122.3600,54.4000,0.003353
FILLER_15_237,VGND,li1,115.4600,54.4000,0.003248
FILLER_15_225,VGND,li1,111.7800,54.4000,0.003178
FILLER_15_222,VGND,li1,108.1000,54.4000,0.003104
FILLER_15_210,VGND,li1,104.8800,54.4000,0.003029
FILLER_15_198,VGND,li1,99.3600,54.4000,0.002918
FILLER_15_184,VGND,li1,90.3900,54.4000,0.002742
FILLER_15_178,VGND,li1,88.7800,54.4000,0.002697
FILLER_15_165,VGND,li1,82.1100,54.4000,0.002520
FILLER_15_157,VGND,li1,79.5800,54.4000,0.002465
FILLER_15_134,VGND,li1,69.9200,54.4000,0.002240
FILLER_15_113,VGND,li1,58.8800,54.4000,0.001944
FILLER_15_111,VGND,li1,56.8100,54.4000,0.001844
FILLER_15_107,VGND,li1,55.6600,54.4000,0.001844
FILLER_15_70,VGND,li1,37.9500,54.4000,0.001191
FILLER_15_46,VGND,li1,27.1400,54.4000,0.000688
FILLER_15_24,VGND,li1,16.7900,54.4000,0.000596
FILLER_15_20,VGND,li1,15.6400,54.4000,0.000596
FILLER_15_3,VGND,li1,7.1300,54.4000,0.000609
FILLER_14_361,VGND,li1,171.8100,48.9600,0.003189
FILLER_14_351,VGND,li1,167.2100,48.9600,0.003180
FILLER_14_345,VGND,li1,165.6000,48.9600,0.003180
FILLER_14_328,VGND,li1,159.1600,48.9600,0.003162
FILLER_14_321,VGND,li1,153.6400,48.9600,0.003142
FILLER_14_309,VGND,li1,150.4200,48.9600,0.003114
FILLER_14_300,VGND,li1,145.3600,48.9600,0.003084
FILLER_14_288,VGND,li1,140.7600,48.9600,0.003039
FILLER_14_276,VGND,li1,135.2400,48.9600,0.003001
FILLER_14_253,VGND,li1,122.5900,48.9600,0.002829
FILLER_14_251,VGND,li1,121.2100,48.9600,0.002829
FILLER_14_245,VGND,li1,119.6000,48.9600,0.002800
FILLER_14_233,VGND,li1,115.4600,48.9600,0.002719
FILLER_14_221,VGND,li1,109.9400,48.9600,0.002654
FILLER_14_209,VGND,li1,104.4200,48.9600,0.002547
FILLER_14_197,VGND,li1,98.9000,48.9600,0.002470
FILLER_14_195,VGND,li1,95.4500,48.9600,0.002380
FILLER_14_189,VGND,li1,93.8400,48.9600,0.002380
FILLER_14_177,VGND,li1,89.7000,48.9600,0.002288
FILLER_14_169,VGND,li1,83.4900,48.9600,0.002156
FILLER_14_165,VGND,li1,82.3400,48.9600,0.002108
FILLER_14_153,VGND,li1,78.6600,48.9600,0.002048
FILLER_14_147,VGND,li1,73.3700,48.9600,0.001923
FILLER_14_141,VGND,li1,71.7600,48.9600,0.001842
FILLER_14_139,VGND,li1,69.6900,48.9600,0.001795
FILLER_14_127,VGND,li1,66.7000,48.9600,0.001742
FILLER_14_122,VGND,li1,62.1000,48.9600,0.001615
FILLER_14_114,VGND,li1,59.8000,48.9600,0.001560
FILLER_14_95,VGND,li1,50.6000,48.9600,0.001306
FILLER_14_88,VGND,li1,46.9200,48.9600,0.001211
FILLER_14_83,VGND,li1,43.9300,48.9600,0.001120
FILLER_14_69,VGND,li1,37.7200,48.9600,0.000923
FILLER_14_59,VGND,li1,32.8900,48.9600,0.000731
FILLER_14_50,VGND,li1,28.7500,48.9600,0.000558
FILLER_14_29,VGND,li1,19.3200,48.9600,0.000505
FILLER_14_22,VGND,li1,17.0200,48.9600,0.000515
FILLER_14_12,VGND,li1,11.2700,48.9600,0.000535
FILLER_13_353,VGND,li1,168.5900,48.9600,0.003186
FILLER_13_319,VGND,li1,152.4900,48.9600,0.003126
FILLER_13_315,VGND,li1,151.3400,48.9600,0.003126
FILLER_13_296,VGND,li1,142.1400,48.9600,0.003059
FILLER_13_288,VGND,li1,139.8400,48.9600,0.003039
FILLER_13_276,VGND,li1,133.4000,48.9600,0.002980
FILLER_13_264,VGND,li1,129.7200,48.9600,0.002938
FILLER_13_231,VGND,li1,112.0100,48.9600,0.002689
FILLER_13_225,VGND,li1,110.4000,48.9600,0.002654
FILLER_13_223,VGND,li1,108.3300,48.9600,0.002608
FILLER_13_219,VGND,li1,107.1800,48.9600,0.002608
FILLER_13_207,VGND,li1,103.5000,48.9600,0.002547
FILLER_13_184,VGND,li1,90.3900,48.9600,0.002288
FILLER_13_180,VGND,li1,89.2400,48.9600,0.002288
FILLER_13_167,VGND,li1,82.5700,48.9600,0.002108
FILLER_13_161,VGND,li1,80.9600,48.9600,0.002108
FILLER_13_150,VGND,li1,75.9000,48.9600,0.001985
FILLER_13_138,VGND,li1,71.7600,48.9600,0.001842
FILLER_13_121,VGND,li1,61.4100,48.9600,0.001615
FILLER_13_113,VGND,li1,59.3400,48.9600,0.001560
FILLER_13_108,VGND,li1,56.1200,48.9600,0.001475
FILLER_13_93,VGND,li1,50.1400,48.9600,0.001306
FILLER_13_81,VGND,li1,45.5400,48.9600,0.001120
FILLER_13_69,VGND,li1,40.0200,48.9600,0.000997
FILLER_13_57,VGND,li1,34.5000,48.9600,0.000817
FILLER_13_46,VGND,li1,27.1400,48.9600,0.000558
